"","State","City","Year","Month","median_NO2","median_SO2","median_CO","median_O3"
"389","Arkansas","North Little Rock",2010,6,15.5,3.38928,5.12877531875,39.5
"390","Arkansas","North Little Rock",2010,7,12,3.41955,6.1453631375,34
"391","Arkansas","North Little Rock",2010,8,20,4.651815,6.521875,47
"392","Arkansas","North Little Rock",2010,9,19.5,4.260865,6.19958405625,39.5
"393","Arkansas","North Little Rock",2010,10,33,4.9915,9.3291681125,42
"394","Arkansas","North Little Rock",2010,11,21.5,3.7674317234,6.90440031875,26.5
"395","Arkansas","North Little Rock",2010,12,24,4.35901,6.4164568875,23
"396","California","Arden-Arcade",2000,3,27,13.8245706808,5.0129378,32
"397","California","Arden-Arcade",2000,4,24.5,12.4631484468,4.1642929125,37
"398","California","Arden-Arcade",2000,5,27,12.77472,4.359163775,38
"399","California","Arden-Arcade",2000,7,15,8.3818506808,2.843695275,45
"400","California","Arden-Arcade",2000,8,19,14.2732337872,2.919133075,51
"401","California","Arden-Arcade",2000,10,29,15.4447431064,8.851414175,30
"402","California","Arden-Arcade",2000,11,29,18.0172915532,12.78032835,18
"403","California","Arden-Arcade",2000,12,30,26.14976,25.1267077,7
"404","California","Arden-Arcade",2001,1,33,2.92964,14.541593275,14
"405","California","Arden-Arcade",2001,2,29.5,4.76688,6.31467165,25
"406","California","Arden-Arcade",2001,3,32,8.98304,18.933585825,31
"407","California","Arden-Arcade",2001,4,22,1.156942234,2.843695275,37.5
"408","California","Arden-Arcade",2001,5,27,3.1928462128,3.183148025,77
"409","California","Arden-Arcade",2001,6,21.5,10.5174568936,2.0230976375,64
"410","California","Arden-Arcade",2001,7,13,12.5745715532,1.828976675,47
"411","California","Arden-Arcade",2001,8,16,10.37888,2.04195275,48
"412","California","Arden-Arcade",2001,9,27,12.6319004468,5.730054725,42
"413","California","Arden-Arcade",2001,10,37.5,17.6052737872,13.026878575,40.5
"414","California","Arden-Arcade",2001,11,32,8.2322968936,14.45489055,29
"415","California","Arden-Arcade",2001,12,25,13.3729368936,9.324351975,25
"416","California","Arden-Arcade",2002,1,27,2.6928462128,12.9075,22
"417","California","Arden-Arcade",2002,2,29.5,1.917177766,12.5680429125,33
"418","California","Arden-Arcade",2002,3,37,1.2192568936,7.3804378,43
"419","California","Arden-Arcade",2002,4,22.5,2.3284515532,5.267773625,45
"420","California","Arden-Arcade",2002,5,20,3.5153937872,5.050648025,61
"421","California","Arden-Arcade",2002,6,15,3.8643537872,3.881414175,61
"422","California","Arden-Arcade",2002,7,12,3.9391306808,3.371742525,87
"423","California","Arden-Arcade",2002,8,19,3.19136,5.85239055,90
"424","California","Arden-Arcade",2002,9,31.5,2.9545653404,6.951523625,54
"425","California","Arden-Arcade",2002,10,39,2.36584,11.775,47
"426","California","Arden-Arcade",2002,11,39.5,3.6524853404,22.2643476375,30
"427","California","Arden-Arcade",2002,12,25,2.36584,10.0022811,30
"428","California","Arden-Arcade",2003,1,24,2.36584,10.6154378,17
"429","California","Arden-Arcade",2003,2,29,1.2067937872,11.332554725,34
"430","California","Arden-Arcade",2003,3,27,2.01688,8.398804725,42
"431","California","Arden-Arcade",2003,4,25,3.6150968936,8.238257475,47
"432","California","Arden-Arcade",2003,5,26,3.3424,10.215054725,43
"433","California","Arden-Arcade",2003,10,42.5,3.3000266596,8.281304725,38
"434","California","Arden-Arcade",2003,11,38.5,2.4194053404,14.732445275,25
"435","California","Arden-Arcade",2003,12,25,2.47,12.37945275,25
"436","California","Arden-Arcade",2004,6,11,4.4421031064,3.40945275,42
"437","California","Arden-Arcade",2004,7,12,4.3643537872,4.52260945,46
"438","California","Arden-Arcade",2004,8,15,2.8431431064,5.5269570875,47.5
"439","California","Arden-Arcade",2004,9,33,2.7148,7.8620622,40
"440","California","Arden-Arcade",2004,10,23,1.7815715532,6.4703787375,26.5
"441","California","Arden-Arcade",2004,12,25,2.5931431064,10.351414175,12
"442","California","Arden-Arcade",2005,1,23,2.01688,8.1347811,11
"443","California","Arden-Arcade",2005,2,28.5,2.4047146596,8.3707618125,22.5
"444","California","Arden-Arcade",2005,3,24.5,2.6165831064,6.385273625,36
"445","California","Arden-Arcade",2005,4,20.5,1.97,4.48489055,40
"446","California","Arden-Arcade",2005,5,10,3.7148,7.435906725,40
"447","California","Arden-Arcade",2005,6,10,3.921995,10.4255743625,43.5
"448","California","Arden-Arcade",2005,7,11,5.82874,10.552086225,77
"449","California","Arden-Arcade",2005,8,19,3.99833,6.924646575,54
"450","California","Arden-Arcade",2005,9,22.5,3.7849034468,5.2580976375,38
"451","California","Arden-Arcade",2005,10,30,1.6180693192,7.493585825,33
"452","California","Arden-Arcade",2005,11,28.5,2.7925493192,12.0167929125,23
"453","California","Arden-Arcade",2005,12,24,2.6943306808,11.313695275,15
"454","California","Arden-Arcade",2006,1,27,1.3688106808,8.5970622,22
"455","California","Arden-Arcade",2006,2,33,1.8972364468,11.0496759875,29.5
"456","California","Arden-Arcade",2006,3,23,1.1943306808,5.3997811,36
"457","California","Arden-Arcade",2006,4,17.5,2.9677715532,4.56032835,37
"458","California","Arden-Arcade",2006,5,15,3.7192568936,3.673476375,48
"459","California","Arden-Arcade",2006,6,14,3.88928,4.173476375,45
"460","California","Arden-Arcade",2006,7,13,3.8159893192,3.9752189,77
"461","California","Arden-Arcade",2006,8,16.5,3.5418062128,4.748914175,65.5
"462","California","Arden-Arcade",2006,9,30.5,2.4809768936,6.9321759875,47
"463","California","Arden-Arcade",2006,10,32,2.7676231064,9.559351975,33
"464","California","Arden-Arcade",2006,11,27,2.8029343688,10.436523625,18.5
"465","California","Arden-Arcade",2006,12,26,3.7910631064,14.775976375,14
"466","California","Arden-Arcade",2007,1,34,4.47652,15.9872811,19
"467","California","Arden-Arcade",2007,2,19,1.331422234,5.8006523625,30.5
"468","California","Arden-Arcade",2007,3,29,3.19136,7.370757475,35
"469","California","Arden-Arcade",2007,4,18,1.655457766,5.144945275,38
"470","California","Arden-Arcade",2007,5,14,2.36584,4.050648025,44
"471","California","Arden-Arcade",2007,6,11,3.5527831064,3.8432070875,45
"472","California","Arden-Arcade",2007,7,8,3.9889831064,3.748914175,41
"473","California","Arden-Arcade",2007,8,11,3.9142062128,3.711195275,46
"474","California","Arden-Arcade",2007,9,15.5,2.7148,5.876085825,41
"475","California","Arden-Arcade",2007,10,27,1.4685146596,6.8664098375,31
"476","California","Arden-Arcade",2007,11,28,1.9047146596,11.1531523625,23.5
"477","California","Arden-Arcade",2007,12,23,2.6928462128,7.550648025,23
"478","California","Arden-Arcade",2008,1,22,1.6928462128,7.25760945,25
"479","California","Arden-Arcade",2008,2,29,1.7925493192,9.458,29
"480","California","Arden-Arcade",2008,3,20,1.8424,4.48489055,37
"481","California","Arden-Arcade",2008,4,22,1.0821653404,4.730054725,44
"482","California","Arden-Arcade",2008,5,14,2.7148,5.163804725,48
"483","California","Arden-Arcade",2008,7,9,3.2910631064,3.786633075,49
"484","California","Arden-Arcade",2008,8,10,3.1165831064,3.56032835,48
"485","California","Arden-Arcade",2008,9,16,2.3409137872,5.27695275,46
"486","California","Arden-Arcade",2008,10,35,1.0447768936,8.2479378,32
"487","California","Arden-Arcade",2008,11,25.5,1.2067937872,12.2097307125,18.5
"488","California","Arden-Arcade",2008,12,25,1.3438862128,9.20054725,19
"489","California","Arden-Arcade",2009,1,28,1.8673262128,11.256633075,14
"490","California","Arden-Arcade",2009,2,22.5,0.47,7.493585825,27.5
"491","California","Arden-Arcade",2009,3,23,1.1195537872,5.663804725,36
"492","California","Arden-Arcade",2009,4,15.5,1.3937368936,5.2629334625,41.5
"493","California","Arden-Arcade",2009,5,13,1.5432906808,4.8620622,43
"494","California","Arden-Arcade",2009,6,10,2.0791946596,3.692335825,39
"495","California","Arden-Arcade",2009,7,8,3.5153937872,3.56032835,47
"496","California","Arden-Arcade",2009,8,11,2.3409137872,3.786633075,45
"497","California","Arden-Arcade",2009,9,26,2.5278568936,5.3195118125,47
"498","California","Arden-Arcade",2009,10,25,1.1195537872,7.154133075,31
"499","California","Arden-Arcade",2009,11,28.5,1.1943306808,11.6957070875,22.5
"500","California","Arden-Arcade",2009,12,25,1.2192568936,11.20054725,17
"501","California","Arden-Arcade",2010,1,22,0.47,7.23875,17
"502","California","Arden-Arcade",2010,2,19.5,0.47,6.461195275,27
"503","California","Arden-Arcade",2010,3,20,0.47,4.931461225,36
"504","California","Arden-Arcade",2010,4,15,0.47,3.6121875,36
"505","California","Arden-Arcade",2010,5,9,0.47,2.497711225,37
"506","California","Arden-Arcade",2010,6,7.5,1.03543,2.3672695875,37
"507","California","Arden-Arcade",2010,7,7,0.47,2.353125,44
"508","California","Arden-Arcade",2010,8,8,0.47,2.381414175,41
"509","California","Arden-Arcade",2010,9,21,0.47,3.1454378,39
"510","California","Arden-Arcade",2010,10,17,0.47,4.576038775,31
"511","California","Arden-Arcade",2010,11,24,0.47,7.3842803375,22.5
"512","California","Arden-Arcade",2010,12,19,0.47,6.050648025,19
"513","California","Bakersfield",2000,11,42,8.9581137872,14.539023625,25
"514","California","Bakersfield",2001,1,56,8.7587093192,16.359133075,24
"515","California","Bakersfield",2001,2,49,4.6165831064,14.68352115,29
"516","California","Bakersfield",2001,3,45,6.146542234,7.2569968875,42.5
"517","California","Bakersfield",2001,4,33.5,5.9305202908,4.6971759875,50
"518","California","Benicia",2007,4,11.5,4.7162862128,4.0129334625,36
"519","California","Benicia",2007,5,9,4.5124231064,3.8997811,36
"520","California","Benicia",2007,6,10,4.039577766,3.673476375,31
"521","California","Benicia",2007,7,8,5.5886862128,3.296304725,25
"522","California","Benicia",2007,8,10,6.26168,3.635757475,31
"523","California","Benicia",2007,9,11,4.9266684468,3.91864055,33
"524","California","Benicia",2007,10,14,6.5622737872,3.8997811,32
"525","California","Benicia",2007,11,20.5,7.0490684468,5.144945275,25.5
"526","California","Benicia",2007,12,21,4.5139093192,4.050648025,25
"527","California","Benicia",2008,1,19,5.01688,3.8620622,25
"528","California","Benicia",2008,2,19,5.8643537872,5.088366925,30
"529","California","Benicia",2008,3,12,3.9685137872,3.824351975,34
"530","California","Benicia",2008,4,11,4.9750346596,3.4368874375,39.5
"531","California","Benicia",2008,5,8,4.73824,3.40945275,36
"532","California","Benicia",2008,6,10.5,5.8239946596,3.277445275,37
"533","California","Benicia",2008,7,9,4.3628693192,3.565715525,33
"534","California","Benicia",2008,8,9,6.41272,3.371742525,30
"535","California","Benicia",2008,9,10.5,5.4625706808,3.5791834625,36.5
"536","California","Benicia",2008,10,16,7.3848231064,3.9752189,33
"537","California","Benicia",2008,11,19,4.424176,4.8620622,24
"538","California","Benicia",2008,12,18,3.86584,5.739242525,22
"539","California","Berkeley",2007,12,30,3.6670256312,7.24842165,19.5
"540","California","Berkeley",2008,1,29.5,3.5029306808,6.9655429125,18.5
"541","California","Berkeley",2008,2,29,3.1928462128,6.89010945,23
"542","California","Berkeley",2008,3,28,2.4435893192,4.711195275,27
"543","California","Berkeley",2008,4,26,2.068217766,3.07,31.5
"544","California","Berkeley",2008,5,18,2.2426968936,2.57,29
"545","California","Berkeley",2008,6,18.5,3.6732571844,2.2305429125,25
"546","California","Berkeley",2008,7,15,3.0916568936,1.1647811,18
"547","California","Berkeley",2008,8,15,3.5901706808,2.004242525,17
"548","California","Berkeley",2008,9,18.5,4.2008515532,2.4239645625,23
"549","California","Berkeley",2008,10,27,3.7412106808,5.0129378,22
"550","California","Berkeley",2008,11,26,4.401742234,6.8669023625,16.5
"551","California","Berkeley",2008,12,29,3.2661368936,8.35239055,17
"552","California","Berkeley",2009,1,33,5.5139093192,10.29532835,14
"553","California","Berkeley",2009,2,31.5,3.4431093404,5.607226375,24
"554","California","Berkeley",2009,3,25,3.7646506808,5.0129378,27
"555","California","Berkeley",2009,4,20,4.0388346596,3.5791834625,31
"556","California","Berkeley",2009,5,17,4.5388337872,3.48489055,25
"557","California","Berkeley",2009,6,12,4.1634631064,2.62657835,21
"558","California","Berkeley",2009,7,10,2.4435893192,2.381414175,17
"559","California","Berkeley",2009,8,13,1.1195537872,2.683148025,19
"560","California","Berkeley",2009,9,19,1.2441831064,3.40945275,19
"561","California","Berkeley",2009,10,23,1.9421031064,5.9752189,19
"562","California","Berkeley",2009,11,30,4.214057766,8.1067381875,19
"563","California","Berkeley",2009,12,29,3.5153937872,8.785648025,16
"564","California","Berkeley",2010,1,27,3.9640568936,10.01195275,16
"565","California","Berkeley",2010,2,25.5,4.076222234,6.31467165,24.5
"566","California","Berkeley",2010,3,26,4.41272,5.126085825,29
"567","California","Berkeley",2010,4,25,1.5756951064,4.786633075,30
"568","California","Berkeley",2010,5,17,2.9421031064,3.50375,26
"569","California","Berkeley",2010,6,13,3.3783031064,3.222844825,20
"570","California","Berkeley",2010,7,14,1.0447768936,2.456851975,21
"571","California","Berkeley",2010,8,12.5,1.0447768936,2.6265740125,19.5
"572","California","Berkeley",2010,9,18,1.7925484468,3.6734807125,21.5
"573","California","Berkeley",2010,10,24,2.2661368936,3.59804725,23
"574","California","Berkeley",2010,11,29,2.5652453404,6.67782835,21
"575","California","Berkeley",2010,12,29,2.7148,6.616414175,12
"576","California","Bethel Island",2000,1,19,3.4156906808,7.6347811,16
"577","California","Bethel Island",2000,2,16,2.2661368936,5.503257475,25
"578","California","Bethel Island",2000,3,15,3.9391306808,4.524405175,33
"579","California","Bethel Island",2000,4,14,5.156992,3.711195275,36.5
"580","California","Bethel Island",2000,5,10,3.7661368936,3.15675,37
"581","California","Bethel Island",2000,6,13,3.8401715532,3.805492525,41.5
"582","California","Bethel Island",2000,7,12,5.6604906808,3.635757475,36
"583","California","Bethel Island",2000,8,16,7.63408,4.9375,38
"584","California","Bethel Island",2000,9,17,7.4962462128,5.5161181625,42
"585","California","Bethel Island",2000,10,20,6.26168,6.040976375,30
"586","California","Bethel Island",2000,11,21,6.1963937872,7.2010311,21.5
"587","California","Bethel Island",2000,12,24,6.6854168936,10.03032835,12
"588","California","Bethel Island",2001,1,20,5.4112337872,7.1725,25
"589","California","Bethel Island",2001,2,17,4.0388337872,5.607226375,27.5
"590","California","Bethel Island",2001,3,16,7.3598968936,5.39010945,30
"591","California","Bethel Island",2001,4,10.5,7.4214684468,4.9375,37
"592","California","Bethel Island",2001,5,16,12.4008337872,5.163804725,43
"593","California","Bethel Island",2001,6,14,9.349448,5.46554725,42
"594","California","Bethel Island",2001,7,13,8.3070737872,5.201523625,35
"595","California","Bethel Island",2001,8,14,8.332,4.635757475,35
"596","California","Bethel Island",2001,9,16,10.6039546596,5.2580976375,35.5
"597","California","Bethel Island",2001,10,24,7.2601937872,5.46554725,33
"598","California","Bethel Island",2001,11,25,4.651,7.2764689,24
"599","California","Bethel Island",2001,12,17,3.8643537872,4.824351975,20
"600","California","Bethel Island",2002,1,18,4.6883893192,5.691851975,17
"601","California","Bethel Island",2002,2,23,4.9625715532,6.0409807125,25
"602","California","Bethel Island",2002,3,15,5.9845262128,4.635757475,33
"603","California","Bethel Island",2002,4,11.5,8.1941653404,3.3905976375,36
"604","California","Bethel Island",2002,5,13,8.6311093192,3.334023625,38
"605","California","Bethel Island",2002,6,9.5,8.9544,3.56032835,39.5
"606","California","Bethel Island",2002,7,12,9.1046968936,3.1077189,40
"607","California","Bethel Island",2002,8,14,9.2572231064,5.616414175,41
"608","California","Bethel Island",2002,9,16.5,13.3275431064,4.8809259875,38
"609","California","Bethel Island",2002,10,25,8.1355662128,6.3427189,36
"610","California","Bethel Island",2002,11,25.5,6.3370487376,9.29,22
"611","California","Bethel Island",2002,12,17,5.2103431064,6.606742525,20
"612","California","Bethel Island",2003,1,17,5.8598968936,7.274561375,10
"613","California","Bethel Island",2003,2,20.5,5.4860115532,6.172992525,26
"614","California","Bethel Island",2003,3,11,7.4097493192,4.088366925,31
"615","California","Bethel Island",2003,4,9.5,5.7133146596,3.9752189,38
"616","California","Bethel Island",2003,5,12,7.28512,3.40945275,42
"617","California","Bethel Island",2003,6,10,6.7462453404,4.673476375,42
"618","California","Bethel Island",2003,7,14,12.3245706808,5.31467165,44
"619","California","Bethel Island",2003,8,12,9.3290293192,5.088366925,38
"620","California","Bethel Island",2003,9,15,9.582,4.6734807125,40
"621","California","Bethel Island",2003,10,23,6.6869031064,5.126085825,32
"622","California","Bethel Island",2003,11,20,3.7404684468,5.89010945,20
"623","California","Bethel Island",2003,12,17,3.7895768936,5.35239055,16
"624","California","Bethel Island",2004,1,16,4.1136106808,5.805,14
"625","California","Bethel Island",2004,2,13,4.1136106808,4.59804725,24
"626","California","Bethel Island",2004,3,14,6.622096,5.033887925,30
"627","California","Bethel Island",2004,4,13,5.5146515532,3.3400223875,34
"628","California","Bethel Island",2004,5,10,5.1898737872,3.296304725,36
"629","California","Bethel Island",2004,6,8.5,5.5498115532,3.220866925,35.5
"630","California","Bethel Island",2004,7,8,7.5593031064,3.52260945,34
"631","California","Bethel Island",2004,8,10,8.5857137872,3.635757475,35
"632","California","Bethel Island",2004,9,19,7.1480284468,3.711195275,38
"633","California","Bethel Island",2004,10,18,4.2631662128,4.9375,29
"634","California","Bethel Island",2004,11,20,2.7148,6.0172811,19
"635","California","Bethel Island",2004,12,15,1.5682168936,5.748914175,16
"636","California","Bethel Island",2005,1,16,2.7148,5.126085825,17
"637","California","Bethel Island",2005,2,16.5,3.7895768936,5.182664175,23
"638","California","Bethel Island",2005,3,12,4.6136106808,5.0129378,31
"639","California","Bethel Island",2005,4,10.5,5.6245884468,3.5414689,35
"640","California","Bethel Island",2005,5,8,6.8349706808,3.44717165,33
"641","California","Bethel Island",2005,6,8,6.7477315532,2.6077189,32.5
"642","California","Bethel Island",2005,7,9,10.8773937872,3.07,42
"643","California","Bethel Island",2005,8,11,12.2233831064,3.07,37
"644","California","Bethel Island",2005,9,12,9.4800684468,3.05573445,32
"645","California","Bethel Island",2005,10,14,8.7601937872,3.258585825,30
"646","California","Bethel Island",2005,11,20.5,5.51168,5.4326598375,25
"647","California","Bethel Island",2005,12,17,3.8643537872,5.31467165,14
"648","California","Bethel Island",2006,1,18,6.7322968936,4.9752189,21
"649","California","Bethel Island",2006,2,21,4.5872,5.522116925,29
"650","California","Bethel Island",2006,3,10,3.7895768936,3.9752189,32
"651","California","Bethel Island",2006,4,9,4.076222234,3.88092165,34
"652","California","Bethel Island",2006,5,10,8.8305137872,3.748914175,38
"653","California","Bethel Island",2006,6,9,9.7477804468,3.635757475,37
"654","California","Bethel Island",2006,7,10,14.3699662128,3.9752189,47
"655","California","Bethel Island",2006,8,9,11.22784,3.56032835,42
"656","California","Bethel Island",2006,9,12.5,8.2081137872,4.95635945,40
"657","California","Bethel Island",2006,10,17,6.1121262128,5.201523625,33
"658","California","Bethel Island",2006,11,16.5,4.0969949504,5.5032618125,19
"659","California","Bethel Island",2006,12,20,3.7895768936,6.68217165,18
"660","California","Bethel Island",2007,1,24,3.4821605816,6.493585825,19
"661","California","Bethel Island",2007,2,14,1.9809768936,3.786633075,25.5
"662","California","Bethel Island",2007,3,14,4.9156906808,3.786633075,33
"663","California","Bethel Island",2007,4,9.5,6.8474337872,3.5414689,36
"664","California","Bethel Island",2007,5,9,4.6180693192,3.48489055,38
"665","California","Bethel Island",2007,6,9,4.1400231064,2.19282835,37.5
"666","California","Bethel Island",2007,7,8,4.2646506808,3.220866925,32
"667","California","Bethel Island",2007,8,10,5.5139093192,2.04195275,37
"668","California","Bethel Island",2007,9,12.5,3.5286,2.004242525,35.5
"669","California","Bethel Island",2007,10,15,5.0872,2.72772885,31
"670","California","Bethel Island",2007,11,21,2.8050115532,3.6077189,25
"671","California","Bethel Island",2007,12,17,2.7148,3.34602115,22
"672","California","Bethel Island",2008,1,14,2.7148,3.334023625,23
"673","California","Bethel Island",2008,2,17,4.1136106808,3.1454378,28
"674","California","Bethel Island",2008,3,10,5.5886862128,2.419133075,34
"675","California","Bethel Island",2008,4,8,3.7529306808,2.343695275,42
"676","California","Bethel Island",2008,5,8,3.1165831064,2.5322811,38
